answer_id,department,orig_is_multi,arctic-base @ 1024d,arctic-base @ 768d,arctic-base @ 512d,arctic-base @ 256d
a5179bb5-f03e-11ef-9c0b-010101010000,외과,1,937,1001,1008,924
a51810e7-f03e-11ef-be2d-010101010000,내과,0,63,83,56,43
a5185efb-f03e-11ef-b11d-010101010000,내과,1,93,109,111,109
a51b1e47-f03e-11ef-a1b7-010101010000,외과,1,5,5,5,6
a51b1e48-f03e-11ef-9a38-010101010000,내과,1,5,8,9,8
a51bba86-f03e-11ef-b723-010101010000,치과,0,1,1,1,1
a51c7ddd-f03e-11ef-9a03-010101010000,내과,1,76,78,72,85
a51ca4e5-f03e-11ef-93d2-010101010000,내과,1,342,383,375,371
a51d4128-f03e-11ef-bb57-010101010000,내과,1,35,37,37,37
a51db656-f03e-11ef-bcb4-010101010000,내과,1,3,2,2,3
a51ddd6a-f03e-11ef-a797-010101010000,외과,1,13,16,16,14
a51e2b8a-f03e-11ef-9ac1-010101010000,내과,1,1,1,1,1
a52111fb-f03e-11ef-afd8-010101010000,내과,1,19,19,18,14
a5218792-f03e-11ef-a8cf-010101010000,외과,1,47,46,35,73
a5225e39-f03e-11ef-807e-010101010000,내과,1,12,14,14,8
a5228593-f03e-11ef-b49d-010101010000,내과,1,3,2,3,4
a523e52e-f03e-11ef-aca2-010101010000,외과,1,2,2,2,2
a524cf7c-f03e-11ef-b116-010101010000,내과,1,32,24,42,39
a5262f1b-f03e-11ef-9a74-010101010000,내과,1,2,2,2,2
a5267d36-f03e-11ef-92c7-010101010000,내과,1,88,120,113,95
a526a44d-f03e-11ef-93bf-010101010000,내과,0,9,9,8,9
a526f26d-f03e-11ef-a7c9-010101010000,내과,1,455,462,361,718
a5278eaf-f03e-11ef-a7c0-010101010000,내과,0,1343,978,932,1088
a527dcce-f03e-11ef-a353-010101010000,내과,1,68,74,73,43
a5293c41-f03e-11ef-9534-010101010000,내과,1,147,188,206,208
a52a26b3-f03e-11ef-8bb9-010101010000,피부과,0,100,92,64,60
a52a26b5-f03e-11ef-905c-010101010000,내과,0,26,29,18,20
a52b5f34-f03e-11ef-8456-010101010000,내과,1,9765,8419,8887,8565
a52c7092-f03e-11ef-9fb8-010101010000,외과,0,1058,1017,1026,931
a52d5aeb-f03e-11ef-89e7-010101010000,내과,0,2880,4131,4317,1998
a52e1e3b-f03e-11ef-b177-010101010000,내과,0,101,85,116,159
a52ee1ab-f03e-11ef-adfb-010101010000,내과,0,307,228,285,362
a530ddc2-f03e-11ef-ac03-010101010000,내과,1,1139,1228,1119,1201
a531a108-f03e-11ef-a5ed-010101010000,피부과,0,1033,1345,2242,1822
a53266bd-f03e-11ef-b59a-010101010000,내과,0,1886,3053,3599,3361
a53266be-f03e-11ef-adfd-010101010000,외과,1,15,18,8,10
a5328dcf-f03e-11ef-9cc4-010101010000,내과,0,77,81,79,75
a533782c-f03e-11ef-9126-010101010000,내과,0,36,44,39,27
a5339f3a-f03e-11ef-bbda-010101010000,내과,1,12,10,7,15
a5341460-f03e-11ef-b7e7-010101010000,외과,0,1,1,1,1
a534b0a9-f03e-11ef-bbe2-010101010000,내과,0,17,16,16,13
a534d7bf-f03e-11ef-9e16-010101010000,치과,0,1,1,1,1
a534fecd-f03e-11ef-9544-010101010000,내과,1,4990,6743,7294,7478
a5354ce9-f03e-11ef-8cdd-010101010000,외과,0,1,1,1,1
a5359b0f-f03e-11ef-ba5b-010101010000,외과,0,356,350,413,364
a5368567-f03e-11ef-8579-010101010000,피부과,0,229,245,204,336
a536fa9c-f03e-11ef-913e-010101010000,내과,0,19,22,18,16
a5376fca-f03e-11ef-bbcd-010101010000,내과,1,2043,2045,1661,1568
a5385a2b-f03e-11ef-bd02-010101010000,외과,0,2039,1737,1508,1348
a539447b-f03e-11ef-8a32-010101010000,내과,0,248,277,284,409
a5399297-f03e-11ef-8306-010101010000,내과,0,670,863,1396,760
a53af239-f03e-11ef-a4d5-010101010000,내과,0,665,723,859,802
a53b405c-f03e-11ef-9da5-010101010000,내과,0,1003,1623,2831,1726
a53bb5a5-f03e-11ef-87e5-010101010000,내과,0,504,487,521,409
a53bdc9c-f03e-11ef-8d07-010101010000,내과,1,538,655,467,612
a53c78db-f03e-11ef-9ba4-010101010000,내과,0,8230,6786,6405,5637
a53c9fec-f03e-11ef-a696-010101010000,피부과,0,30,40,46,36
a53f5f52-f03e-11ef-bf2e-010101010000,내과,0,26,25,23,25
a540e5da-f03e-11ef-9594-010101010000,외과,0,91,96,160,64
a54220a6-f03e-11ef-8a82-010101010000,외과,0,3017,3754,4142,3115
a5426ec4-f03e-11ef-8e3a-010101010000,내과,0,26,35,23,13
a543a742-f03e-11ef-adfa-010101010000,피부과,1,106,121,133,105
a54491a3-f03e-11ef-9c7a-010101010000,피부과,0,3352,3876,3902,3089
a544dfc3-f03e-11ef-b8bb-010101010000,외과,0,86,49,69,65
a5452de4-f03e-11ef-9cb6-010101010000,외과,0,578,579,722,473
a545a312-f03e-11ef-b40f-010101010000,내과,0,26,28,32,37
a5466661-f03e-11ef-b8bf-010101010000,내과,1,1,1,1,1
a546b484-f03e-11ef-a806-010101010000,내과,0,1,1,1,1
a5492584-f03e-11ef-a858-010101010000,내과,0,59,51,67,54
a5494c92-f03e-11ef-9982-010101010000,내과,0,1206,1531,1277,1887
a549e8d2-f03e-11ef-a2e1-010101010000,내과,0,36,36,27,53
a549e8d4-f03e-11ef-a33b-010101010000,내과,1,1,2,1,1
a54b9681-f03e-11ef-badd-010101010000,내과,1,45,41,38,77
a54c32c4-f03e-11ef-8ae6-010101010000,내과,0,129,129,151,111
a54ccee4-f03e-11ef-b659-010101010000,내과,1,1392,1344,1086,1045
a54e078b-f03e-11ef-be4c-010101010000,내과,0,146,150,133,257
a54f8e2e-f03e-11ef-b919-010101010000,외과,0,23,16,27,12
a5502a6a-f03e-11ef-8680-010101010000,치과,1,1,1,1,1
a550a3ba-f03e-11ef-ab34-010101010000,피부과,0,7956,8485,8582,8842
a550cac0-f03e-11ef-b8bc-010101010000,내과,0,106,132,117,166
a55314c2-f03e-11ef-a289-010101010000,내과,0,55,44,41,80
a5569726-f03e-11ef-889c-010101010000,피부과,0,3177,3063,4353,3086
a556be35-f03e-11ef-85ed-010101010000,내과,0,1133,859,1079,1234
a557818f-f03e-11ef-9cea-010101010000,내과,0,23,16,15,25
a557cfa7-f03e-11ef-bb0d-010101010000,내과,0,235,243,265,142
a5581dcb-f03e-11ef-b31b-010101010000,내과,0,3,3,3,4
a5586bf2-f03e-11ef-b0a4-010101010000,내과,0,910,933,917,984
a559f28c-f03e-11ef-8fc5-010101010000,내과,0,7236,7363,8186,7347
a55a40aa-f03e-11ef-a7c2-010101010000,외과,1,959,970,983,952
a55ab5d9-f03e-11ef-8d88-010101010000,내과,1,171,166,228,248
a55b2b07-f03e-11ef-9542-010101010000,피부과,0,28,31,39,42
a55c1566-f03e-11ef-b00c-010101010000,내과,0,354,192,201,300
a55e3861-f03e-11ef-97ee-010101010000,내과,1,2393,2477,1722,2780
a55ead98-f03e-11ef-a876-010101010000,내과,0,75,37,29,38
a55f70f9-f03e-11ef-82ac-010101010000,내과,0,16,13,11,21
a5601082-f03e-11ef-93b7-010101010000,피부과,0,1,1,2,4
a560d3d9-f03e-11ef-aeba-010101010000,외과,0,229,199,290,342
a56121f3-f03e-11ef-bf30-010101010000,피부과,0,3609,3525,4164,4547
a56148ff-f03e-11ef-864b-010101010000,내과,0,24,33,36,34
a562cfa1-f03e-11ef-932d-010101010000,내과,0,152,137,156,203
a56344d9-f03e-11ef-b59d-010101010000,내과,0,169,275,222,507
a5636be6-f03e-11ef-b732-010101010000,내과,0,376,487,701,636
a56392ef-f03e-11ef-ba15-010101010000,내과,1,507,449,420,421
a563ba04-f03e-11ef-9b06-010101010000,내과,0,1,1,1,1
a5640823-f03e-11ef-8590-010101010000,내과,0,5,6,7,4
a5640824-f03e-11ef-8262-010101010000,외과,0,136,154,177,172
a564cbc3-f03e-11ef-beb1-010101010000,외과,1,1689,1721,1533,1673
a564f28c-f03e-11ef-b61d-010101010000,내과,0,484,747,623,660
a5662b03-f03e-11ef-a06f-010101010000,내과,0,1,1,1,2
a5665214-f03e-11ef-8c1c-010101010000,치과,0,19,12,12,20
a5673c77-f03e-11ef-be81-010101010000,내과,0,3,3,4,4
a5676385-f03e-11ef-bb61-010101010000,피부과,0,807,628,829,705
a567ffd5-f03e-11ef-8426-010101010000,외과,0,343,332,370,401
a56826e6-f03e-11ef-8d39-010101010000,외과,0,1363,1572,1230,921
a5684df3-f03e-11ef-a089-010101010000,피부과,0,45,95,88,71
a568750b-f03e-11ef-8946-010101010000,내과,0,1,1,1,1
a5689c12-f03e-11ef-ad78-010101010000,외과,0,552,529,525,523
a569ad95-f03e-11ef-973e-010101010000,내과,0,56,61,66,75
a56a2326-f03e-11ef-81fa-010101010000,외과,1,305,256,288,287
a56b0d10-f03e-11ef-8b66-010101010000,피부과,0,2250,2734,2480,2066
a56bf781-f03e-11ef-a0da-010101010000,내과,0,428,640,944,293
a56c1e94-f03e-11ef-bcd9-010101010000,내과,0,1,1,1,1
a56c6ca3-f03e-11ef-ad12-010101010000,외과,0,168,146,160,234
a56c93e9-f03e-11ef-bfbc-010101010000,내과,0,134,134,114,146
a56d7e46-f03e-11ef-b1df-010101010000,내과,0,129,119,134,178
a56da558-f03e-11ef-864f-010101010000,내과,0,861,969,1206,978
a56df373-f03e-11ef-aa45-010101010000,내과,0,78,97,59,63
a56eca98-f03e-11ef-acbc-010101010000,피부과,0,20,19,22,22
a56ef1dd-f03e-11ef-8654-010101010000,외과,0,78,87,89,126
a56f3ffd-f03e-11ef-9eff-010101010000,안과,0,3,3,6,6
a56fdc3c-f03e-11ef-93c9-010101010000,외과,0,54,64,75,79
a570787b-f03e-11ef-ab59-010101010000,내과,0,435,444,495,464
a571b0fb-f03e-11ef-a338-010101010000,외과,0,735,789,790,652
a572744f-f03e-11ef-b424-010101010000,외과,0,45,39,48,48
a573108f-f03e-11ef-86ea-010101010000,내과,0,1,1,1,1
a5735eb4-f03e-11ef-b168-010101010000,내과,0,10934,11477,10174,9978
a57385c0-f03e-11ef-aab2-010101010000,외과,0,317,341,386,415
a57385c1-f03e-11ef-b442-010101010000,외과,1,3004,3677,3312,3439
a5749733-f03e-11ef-8925-010101010000,피부과,1,1,1,1,1
a5755a83-f03e-11ef-be9f-010101010000,외과,0,373,395,325,366
a5758194-f03e-11ef-8f69-010101010000,외과,0,59,68,77,61
a575a8a3-f03e-11ef-8a03-010101010000,내과,0,39,42,48,55
a575cfab-f03e-11ef-a39e-010101010000,외과,1,350,280,326,319
a5761dd4-f03e-11ef-abb8-010101010000,치과,0,33,33,31,28
a5766bfa-f03e-11ef-8978-010101010000,외과,1,122,125,123,135
